"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000177082","unma0","WDR73"
"unassigned","ENSG00000177084","unma1","POLE"
"unassigned","ENSG00000177096","unma1","FAM109B"
"unassigned","ENSG00000177098","unma0","SCN4B"
"unassigned","ENSG00000177125","unma3","ZBTB34"
"unassigned","ENSG00000177150","unma8","FAM210A"
"unassigned","ENSG00000177169","unma12","ULK1"
"unassigned","ENSG00000177189","unma3","RPS6KA3"
"unassigned","ENSG00000177200","unma6","CHD9"
"unassigned","ENSG00000177225","unma1","PDDC1"
"unassigned","ENSG00000177239","unma9","MAN1B1"
"unassigned","ENSG00000177283","unma13","FZD8"
"unassigned","ENSG00000177294","unma11","FBXO39"
"unassigned","ENSG00000177302","unma21","TOP3A"
"unassigned","ENSG00000177303","unma17","CASKIN2"
"unassigned","ENSG00000177352","unma9","CCDC71"
"unassigned","ENSG00000177370","unma1","TIMM22"
"unassigned","ENSG00000177380","unma17","PPFIA3"
"unassigned","ENSG00000177409","unma11","SAMD9L"
"unassigned","ENSG00000177426","unma20","TGIF1"
"unassigned","ENSG00000177432","unma0","NAP1L5"
"unassigned","ENSG00000177463","unma3","NR2C2"
"unassigned","ENSG00000177464","unma0","GPR4"
"unassigned","ENSG00000177465","unma0","ACOT4"
"unassigned","ENSG00000177469","unma17","PTRF"
"unassigned","ENSG00000177483","unma3","RBM44"
"unassigned","ENSG00000177485","unma2","ZBTB33"
"unassigned","ENSG00000177494","unma10","ZBED2"
"unassigned","ENSG00000177542","unma1","SLC25A22"
"unassigned","ENSG00000177565","unma7","TBL1XR1"
"unassigned","ENSG00000177576","unma14","C18orf32"
"unassigned","ENSG00000177595","unma1","PIDD1"
"unassigned","ENSG00000177600","unma4","RPLP2"
"unassigned","ENSG00000177602","unma10","GSG2"
"unassigned","ENSG00000177606","unma8","JUN"
"unassigned","ENSG00000177613","unma0","CSTF2T"
"unassigned","ENSG00000177614","unma17","PGBD5"
"unassigned","ENSG00000177628","unma8","GBA"
"unassigned","ENSG00000177646","unma4","ACAD9"
"unassigned","ENSG00000177666","unma12","PNPLA2"
"unassigned","ENSG00000177675","unma0","CD163L1"
"unassigned","ENSG00000177679","unma17","SRRM3"
"unassigned","ENSG00000177692","unma0","DNAJC28"
"unassigned","ENSG00000177707","unma5","NECTIN3"
"unassigned","ENSG00000177721","unma11","ANXA2R"
"unassigned","ENSG00000177728","unma1","TMEM94"
"unassigned","ENSG00000177731","unma14","FLII"
"unassigned","ENSG00000177732","unma1","SOX12"
"unassigned","ENSG00000177807","unma0","KCNJ10"
"unassigned","ENSG00000177830","unma1","CHID1"
"unassigned","ENSG00000177842","unma0","ZNF620"
"unassigned","ENSG00000177853","unma6","ZNF518A"
"unassigned","ENSG00000177854","unma0","TMEM187"
"unassigned","ENSG00000177868","unma28","SVBP"
"unassigned","ENSG00000177873","unma0","ZNF619"
"unassigned","ENSG00000177875","unma0","CCDC184"
"unassigned","ENSG00000177879","unma7","AP3S1"
"unassigned","ENSG00000177888","unma2","ZBTB41"
"unassigned","ENSG00000177889","unma15","UBE2N"
"unassigned","ENSG00000177917","unma6","ARL6IP6"
"unassigned","ENSG00000177932","unma0","ZNF354C"
"unassigned","ENSG00000177943","unma1","MAMDC4"
"unassigned","ENSG00000177946","unma0","CENPBD1"
"unassigned","ENSG00000177951","unma21","BET1L"
"unassigned","ENSG00000177954","unma0","RPS27"
"unassigned","ENSG00000177963","unma14","RIC8A"
"unassigned","ENSG00000177971","unma4","IMP3"
"unassigned","ENSG00000177981","unma3","ASB8"
"unassigned","ENSG00000177989","unma11","ODF3B"
"unassigned","ENSG00000178026","unma21","LRRC75B"
"unassigned","ENSG00000178028","unma1","DMAP1"
"unassigned","ENSG00000178035","unma4","IMPDH2"
"unassigned","ENSG00000178053","unma5","MLF1"
"unassigned","ENSG00000178057","unma4","NDUFAF3"
"unassigned","ENSG00000178074","unma6","C2orf69"
"unassigned","ENSG00000178075","unma3","GRAMD1C"
"unassigned","ENSG00000178093","unma0","TSSK6"
"unassigned","ENSG00000178096","unma4","BOLA1"
"unassigned","ENSG00000178104","unma8","PDE4DIP"
"unassigned","ENSG00000178105","unma4","DDX10"
"unassigned","ENSG00000178127","unma0","NDUFV2"
"unassigned","ENSG00000178149","unma0","DALRD3"
"unassigned","ENSG00000178150","unma17","ZNF114"
"unassigned","ENSG00000178163","unma3","ZNF518B"
"unassigned","ENSG00000178172","unma17","SPINK6"
"unassigned","ENSG00000178175","unma0","ZNF366"
"unassigned","ENSG00000178177","unma20","LCORL"
"unassigned","ENSG00000178188","unma1","SH2B1"
"unassigned","ENSG00000178209","unma1","PLEC"
"unassigned","ENSG00000178217","unma0","SH2D4B"
"unassigned","ENSG00000178226","unma0","PRSS36"
"unassigned","ENSG00000178229","unma2","ZNF543"
"unassigned","ENSG00000178234","unma8","GALNT11"
"unassigned","ENSG00000178252","unma1","WDR6"
"unassigned","ENSG00000178307","unma18","TMEM11"
"unassigned","ENSG00000178338","unma2","ZNF354B"
"unassigned","ENSG00000178342","unma0","KCNG2"
"unassigned","ENSG00000178381","unma8","ZFAND2A"
"unassigned","ENSG00000178397","unma0","FAM220A"
"unassigned","ENSG00000178404","unma0","CEP295NL"
"unassigned","ENSG00000178409","unma0","BEND3"
"unassigned","ENSG00000178425","unma2","NT5DC1"
"unassigned","ENSG00000178445","unma10","GLDC"
"unassigned","ENSG00000178449","unma29","COX14"
"unassigned","ENSG00000178467","unma22","P4HTM"
"unassigned","ENSG00000178502","unma0","KLHL11"
"unassigned","ENSG00000178531","unma5","CTXN1"
"unassigned","ENSG00000178562","unma31","CD28"
"unassigned","ENSG00000178567","unma3","EPM2AIP1"
"unassigned","ENSG00000178573","unma2","MAF"
"unassigned","ENSG00000178605","unma1","GTPBP6"
"unassigned","ENSG00000178623","unma23","GPR35"
"unassigned","ENSG00000178685","unma11","PARP10"
"unassigned","ENSG00000178691","unma7","SUZ12"
"unassigned","ENSG00000178694","unma7","NSUN3"
"unassigned","ENSG00000178700","unma0","DHFR2"
"unassigned","ENSG00000178718","unma24","RPP25"
"unassigned","ENSG00000178726","unma16","THBD"
"unassigned","ENSG00000178741","unma4","COX5A"
"unassigned","ENSG00000178750","unma5","STX19"
"unassigned","ENSG00000178773","unma0","CPNE7"
"unassigned","ENSG00000178826","unma13","TMEM139"
"unassigned","ENSG00000178852","unma0","EFCAB13"
"unassigned","ENSG00000178860","unma0","MSC"
"unassigned","ENSG00000178878","unma0","APOLD1"
"unassigned","ENSG00000178904","unma3","DPY19L3"
"unassigned","ENSG00000178917","unma0","ZNF852"
"unassigned","ENSG00000178921","unma1","PFAS"
"unassigned","ENSG00000178922","unma1","HYI"
"unassigned","ENSG00000178935","unma16","ZNF552"
"unassigned","ENSG00000178950","unma21","GAK"
"unassigned","ENSG00000178952","unma1","TUFM"
"unassigned","ENSG00000178965","unma5","ERICH3"
"unassigned","ENSG00000178966","unma6","RMI1"
"unassigned","ENSG00000178971","unma21","CTC1"
"unassigned","ENSG00000178974","unma30","FBXO34"
"unassigned","ENSG00000178982","unma18","EIF3K"
"unassigned","ENSG00000178988","unma15","MRFAP1L1"
"unassigned","ENSG00000178999","unma4","AURKB"
"unassigned","ENSG00000179010","unma28","MRFAP1"
"unassigned","ENSG00000179023","unma5","KLHDC7A"
"unassigned","ENSG00000179029","unma0","TMEM107"
"unassigned","ENSG00000179041","unma4","RRS1"
"unassigned","ENSG00000179044","unma11","EXOC3L1"
"unassigned","ENSG00000179085","unma9","DPM3"
"unassigned","ENSG00000179091","unma9","CYC1"
"unassigned","ENSG00000179104","unma0","TMTC2"
"unassigned","ENSG00000179115","unma4","FARSA"
"unassigned","ENSG00000179148","unma17","ALOXE3"
"unassigned","ENSG00000179151","unma1","EDC3"
"unassigned","ENSG00000179163","unma0","FUCA1"
"unassigned","ENSG00000179165","unma0","PXT1"
"unassigned","ENSG00000179178","unma13","TMEM125"
"unassigned","ENSG00000179222","unma1","MAGED1"
"unassigned","ENSG00000179262","unma4","RAD23A"
"unassigned","ENSG00000179271","unma4","GADD45GIP1"
"unassigned","ENSG00000179295","unma2","PTPN11"
"unassigned","ENSG00000179299","unma3","NSUN7"
"unassigned","ENSG00000179344","unma0","HLA-DQB1"
"unassigned","ENSG00000179361","unma14","ARID3B"
"unassigned","ENSG00000179364","unma1","PACS2"
"unassigned","ENSG00000179387","unma3","ELMOD2"
"unassigned","ENSG00000179431","unma0","FJX1"
"unassigned","ENSG00000179454","unma3","KLHL28"
"unassigned","ENSG00000179456","unma3","ZBTB18"
"unassigned","ENSG00000179476","unma0","C14orf28"
"unassigned","ENSG00000179477","unma17","ALOX12B"
"unassigned","ENSG00000179526","unma9","SHARPIN"
"unassigned","ENSG00000179532","unma0","DNHD1"
"unassigned","ENSG00000179564","unma12","LSMEM2"
"unassigned","ENSG00000179593","unma0","ALOX15B"
"unassigned","ENSG00000179604","unma27","CDC42EP4"
"unassigned","ENSG00000179632","unma9","MAF1"
"unassigned","ENSG00000179674","unma17","ARL14"
"unassigned","ENSG00000179698","unma0","WDR97"
"unassigned","ENSG00000179750","unma0","APOBEC3B"
"unassigned","ENSG00000179761","unma0","PIPOX"
"unassigned","ENSG00000179813","unma5","FAM216B"
"unassigned","ENSG00000179820","unma16","MYADM"
"unassigned","ENSG00000179832","unma1","MROH1"
"unassigned","ENSG00000179833","unma30","SERTAD2"
"unassigned","ENSG00000179841","unma2","AKAP5"
"unassigned","ENSG00000179859","unma8",""
"unassigned","ENSG00000179862","unma0","CITED4"
"unassigned","ENSG00000179902","unma5","C1orf194"
"unassigned","ENSG00000179909","unma22","ZNF154"
"unassigned","ENSG00000179915","unma16","NRXN1"
"unassigned","ENSG00000179918","unma11","SEPHS2"
"unassigned","ENSG00000179921","unma0","GPBAR1"
"unassigned","ENSG00000179922","unma0","ZNF784"
"unassigned","ENSG00000179933","unma11","C14orf119"
"unassigned","ENSG00000179941","unma3","BBS10"
"unassigned","ENSG00000179943","unma1","FIZ1"
"unassigned","ENSG00000179950","unma9","PUF60"
"unassigned","ENSG00000179965","unma10","ZNF771"
"unassigned","ENSG00000179979","unma12","CRIPAK"
"unassigned","ENSG00000179981","unma20","TSHZ1"
"unassigned","ENSG00000179988","unma0","PSTK"
"unassigned","ENSG00000180008","unma6","SOCS4"
"unassigned","ENSG00000180011","unma20","ZADH2"
"unassigned","ENSG00000180035","unma1","ZNF48"
"unassigned","ENSG00000180071","unma5","ANKRD18A"
"unassigned","ENSG00000180089","unma12","TMEM86B"
"unassigned","ENSG00000180096","unma4","SEPT1"
"unassigned","ENSG00000180098","unma4","TRNAU1AP"
"unassigned","ENSG00000180104","unma14","EXOC3"
"unassigned","ENSG00000180138","unma0","CSNK1A1L"
"unassigned","ENSG00000180182","unma6","MED14"
"unassigned","ENSG00000180185","unma15","FAHD1"
"unassigned","ENSG00000180198","unma24","RCC1"
"unassigned","ENSG00000180209","unma0","MYLPF"
"unassigned","ENSG00000180228","unma2","PRKRA"
"unassigned","ENSG00000180251","unma0","SLC9A4"
"unassigned","ENSG00000180257","unma2","ZNF816"
"unassigned","ENSG00000180329","unma25","CCDC43"
"unassigned","ENSG00000180346","unma0","TIGD2"
"unassigned","ENSG00000180354","unma16","MTURN"
"unassigned","ENSG00000180357","unma1","ZNF609"
"unassigned","ENSG00000180389","unma28","ATP5EP2"
"unassigned","ENSG00000180398","unma2","MCFD2"
"unassigned","ENSG00000180423","unma0","HARBI1"
"unassigned","ENSG00000180425","unma0","C11orf71"
"unassigned","ENSG00000180479","unma22","ZNF571"
"unassigned","ENSG00000180488","unma2","MIGA1"
"unassigned","ENSG00000180509","unma0","KCNE1"
"unassigned","ENSG00000180611","unma0","MB21D2"
"unassigned","ENSG00000180626","unma10","ZNF594"
"unassigned","ENSG00000180628","unma11","PCGF5"
"unassigned","ENSG00000180758","unma0","GPR157"
"unassigned","ENSG00000180773","unma7","SLC36A4"
"unassigned","ENSG00000180776","unma7","ZDHHC20"
"unassigned","ENSG00000180815","unma16","MAP3K15"
"unassigned","ENSG00000180822","unma0","PSMG4"
"unassigned","ENSG00000180834","unma0","MAP6D1"
"unassigned","ENSG00000180855","unma0","ZNF443"
"unassigned","ENSG00000180879","unma4","SSR4"
"unassigned","ENSG00000180881","unma5","CAPS2"
"unassigned","ENSG00000180891","unma12","CUEDC1"
"unassigned","ENSG00000180900","unma24","SCRIB"
"unassigned","ENSG00000180901","unma12","KCTD2"
"unassigned","ENSG00000180902","unma1","D2HGDH"
"unassigned","ENSG00000180914","unma5","OXTR"
"unassigned","ENSG00000180938","unma10","ZNF572"
"unassigned","ENSG00000180957","unma6","PITPNB"
"unassigned","ENSG00000180979","unma6","LRRC57"
"unassigned","ENSG00000180992","unma4","MRPL14"
"unassigned","ENSG00000181027","unma1","FKRP"
"unassigned","ENSG00000181029","unma12","TRAPPC5"
"unassigned","ENSG00000181031","unma0","RPH3AL"
"unassigned","ENSG00000181036","unma0","FCRL6"
"unassigned","ENSG00000181038","unma8","METTL23"
"unassigned","ENSG00000181045","unma8","SLC26A11"
"unassigned","ENSG00000181061","unma7","HIGD1A"
"unassigned","ENSG00000181085","unma5","MAPK15"
"unassigned","ENSG00000181090","unma1","EHMT1"
"unassigned","ENSG00000181104","unma0","F2R"
"unassigned","ENSG00000181135","unma1","ZNF707"
"unassigned","ENSG00000181143","unma13","MUC16"
"unassigned","ENSG00000181163","unma4","NPM1"
"unassigned","ENSG00000181192","unma3","DHTKD1"
"unassigned","ENSG00000181220","unma16","ZNF746"
"unassigned","ENSG00000181222","unma21","POLR2A"
"unassigned","ENSG00000181274","unma12","FRAT2"
"unassigned","ENSG00000181284","unma1","TMEM102"
"unassigned","ENSG00000181315","unma0","ZNF322"
"unassigned","ENSG00000181350","unma12","LRRC75A"
"unassigned","ENSG00000181378","unma5","CFAP65"
"unassigned","ENSG00000181392","unma5","SYNE4"
"unassigned","ENSG00000181396","unma1","OGFOD3"
"unassigned","ENSG00000181404","unma0","WASH1"
"unassigned","ENSG00000181418","unma0","DDN"
"unassigned","ENSG00000181450","unma2","ZNF678"
"unassigned","ENSG00000181458","unma0","TMEM45A"
"unassigned","ENSG00000181472","unma30","ZBTB2"
"unassigned","ENSG00000181481","unma11","RNF135"
"unassigned","ENSG00000181513","unma1","ACBD4"
"unassigned","ENSG00000181544","unma0","FANCB"
"unassigned","ENSG00000181555","unma16","SETD2"
"unassigned","ENSG00000181577","unma8","C6orf223"
"unassigned","ENSG00000181610","unma15","MRPS23"
"unassigned","ENSG00000181617","unma0","FDCSP"
"unassigned","ENSG00000181638","unma1","ZFP41"
"unassigned","ENSG00000181649","unma8","PHLDA2"
"unassigned","ENSG00000181666","unma22","HKR1"
"unassigned","ENSG00000181690","unma26","PLAG1"
"unassigned","ENSG00000181704","unma20","YIPF6"
"unassigned","ENSG00000181722","unma0","ZBTB20"
"unassigned","ENSG00000181744","unma6","C3orf58"
"unassigned","ENSG00000181751","unma0","C5orf30"
"unassigned","ENSG00000181754","unma13","AMIGO1"
"unassigned","ENSG00000181773","unma0","GPR3"
"unassigned","ENSG00000181789","unma0","COPG1"
"unassigned","ENSG00000181790","unma8","ADGRB1"
"unassigned","ENSG00000181826","unma16","RELL1"
"unassigned","ENSG00000181847","unma31","TIGIT"
"unassigned","ENSG00000181852","unma0","RNF41"
"unassigned","ENSG00000181873","unma1","IBA57"
"unassigned","ENSG00000181894","unma0","ZNF329"
"unassigned","ENSG00000181896","unma0","ZNF101"
"unassigned","ENSG00000181904","unma6","C5orf24"
"unassigned","ENSG00000181929","unma0","PRKAG1"
"unassigned","ENSG00000181938","unma10","GINS3"
"unassigned","ENSG00000181963","unma0","OR52K2"
"unassigned","ENSG00000181982","unma0","CCDC149"
"unassigned","ENSG00000181991","unma4","MRPS11"
"unassigned","ENSG00000182004","unma0","SNRPE"
"unassigned","ENSG00000182010","unma0","RTKN2"
"unassigned","ENSG00000182087","unma14","TMEM259"
"unassigned","ENSG00000182093","unma3","WRB"
"unassigned","ENSG00000182095","unma12","TNRC18"
"unassigned","ENSG00000182108","unma1","DEXI"
"unassigned","ENSG00000182118","unma0","FAM89A"
"unassigned","ENSG00000182134","unma22","TDRKH"
"unassigned","ENSG00000182141","unma7","ZNF708"
"unassigned","ENSG00000182150","unma6","ERCC6L2"
"unassigned","ENSG00000182154","unma4","MRPL41"
"unassigned","ENSG00000182158","unma0","CREB3L2"
"unassigned","ENSG00000182175","unma13","RGMA"
"unassigned","ENSG00000182179","unma0","UBA7"
"unassigned","ENSG00000182195","unma0","LDOC1"
"unassigned","ENSG00000182196","unma0","ARL6IP4"
"unassigned","ENSG00000182197","unma0","EXT1"
"unassigned","ENSG00000182208","unma9","MOB2"
"unassigned","ENSG00000182220","unma7","ATP6AP2"
"unassigned","ENSG00000182224","unma16","CYB5D1"
"unassigned","ENSG00000182253","unma0","SYNM"
"unassigned","ENSG00000182287","unma7","AP1S2"
"unassigned","ENSG00000182308","unma3","DCAF4L1"
"unassigned","ENSG00000182310","unma12","SPACA6"
"unassigned","ENSG00000182318","unma1","ZSCAN22"
"unassigned","ENSG00000182324","unma17","KCNJ14"
"unassigned","ENSG00000182325","unma1","FBXL6"
"unassigned","ENSG00000182359","unma0","KBTBD3"
"unassigned","ENSG00000182362","unma4","YBEY"
"unassigned","ENSG00000182372","unma8","CLN8"
"unassigned","ENSG00000182378","unma0","PLCXD1"
"unassigned","ENSG00000182389","unma3","CACNB4"
"unassigned","ENSG00000182393","unma11","IFNL1"
"unassigned","ENSG00000182400","unma6","TRAPPC6B"
"unassigned","ENSG00000182405","unma0","PGBD4"
"unassigned","ENSG00000182446","unma0","NPLOC4"
"unassigned","ENSG00000182472","unma1","CAPN12"
"unassigned","ENSG00000182473","unma0","EXOC7"
"unassigned","ENSG00000182489","unma17","XKRX"
"unassigned","ENSG00000182504","unma6","CEP97"
"unassigned","ENSG00000182511","unma12","FES"
"unassigned","ENSG00000182512","unma0","GLRX5"
"unassigned","ENSG00000182518","unma0","FAM104B"
"unassigned","ENSG00000182534","unma0","MXRA7"
"unassigned","ENSG00000182544","unma8","MFSD5"
"unassigned","ENSG00000182552","unma0","RWDD4"
"unassigned","ENSG00000182568","unma6","SATB1"
"unassigned","ENSG00000182584","unma0","ACTL10"
"unassigned","ENSG00000182600","unma12","C2orf82"
"unassigned","ENSG00000182606","unma0","TRAK1"
"unassigned","ENSG00000182621","unma0","PLCB1"
"unassigned","ENSG00000182628","unma15","SKA2"
"unassigned","ENSG00000182676","unma0","PPP1R27"
"unassigned","ENSG00000182685","unma12","BRICD5"
"unassigned","ENSG00000182700","unma2","IGIP"
"unassigned","ENSG00000182742","unma10","HOXB4"
"unassigned","ENSG00000182759","unma0","MAFA"
"unassigned","ENSG00000182768","unma22","NGRN"
"unassigned","ENSG00000182774","unma4","RPS17"
"unassigned","ENSG00000182809","unma13","CRIP2"
"unassigned","ENSG00000182810","unma1","DDX28"
"unassigned","ENSG00000182827","unma6","ACBD3"
"unassigned","ENSG00000182853","unma27","VMO1"
"unassigned","ENSG00000182858","unma9","ALG12"
"unassigned","ENSG00000182866","unma31","LCK"
"unassigned","ENSG00000182872","unma14","RBM10"
"unassigned","ENSG00000182899","unma4","RPL35A"
"unassigned","ENSG00000182903","unma6","ZNF721"
"unassigned","ENSG00000182919","unma3","C11orf54"
"unassigned","ENSG00000182934","unma14","SRPRA"
"unassigned","ENSG00000182944","unma21","EWSR1"
"unassigned","ENSG00000182952","unma0","HMGN4"
"unassigned","ENSG00000182973","unma0","CNOT10"
"unassigned","ENSG00000182979","unma1","MTA1"
"unassigned","ENSG00000182983","unma13","ZNF662"
"unassigned","ENSG00000182985","unma0","CADM1"
"unassigned","ENSG00000182986","unma2","ZNF320"
"unassigned","ENSG00000182993","unma0","C12orf60"
"unassigned","ENSG00000183010","unma1","PYCR1"
"unassigned","ENSG00000183011","unma18","NAA38"
"unassigned","ENSG00000183020","unma1","AP2A2"
"unassigned","ENSG00000183023","unma0","SLC8A1"
"unassigned","ENSG00000183044","unma16","ABAT"
"unassigned","ENSG00000183048","unma5","SLC25A10"
"unassigned","ENSG00000183049","unma16","CAMK1D"
"unassigned","ENSG00000183066","unma0","WBP2NL"
"unassigned","ENSG00000183077","unma4","AFMID"
"unassigned","ENSG00000183087","unma23","GAS6"
"unassigned","ENSG00000183091","unma0","NEB"
"unassigned","ENSG00000183092","unma0","BEGAIN"
"unassigned","ENSG00000183137","unma2","CEP57L1"
"unassigned","ENSG00000183150","unma0","GPR19"
"unassigned","ENSG00000183155","unma0","RABIF"
"unassigned","ENSG00000183160","unma0","TMEM119"
"unassigned","ENSG00000183196","unma5","CHST6"
"unassigned","ENSG00000183207","unma4","RUVBL2"
"unassigned","ENSG00000183208","unma0","GDPGP1"
"unassigned","ENSG00000183255","unma0","PTTG1IP"
