"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000176919","unma0","C8G"
"unassigned","ENSG00000169085","unma0","C8orf46"
"unassigned","ENSG00000189376","unma0","C8orf76"
"unassigned","ENSG00000253250","unma0","C8orf88"
"unassigned","ENSG00000148120","unma0","C9orf3"
"unassigned","ENSG00000135045","unma0","C9orf40"
"unassigned","ENSG00000157653","unma0","C9orf43"
"unassigned","ENSG00000186354","unma0","C9orf47"
"unassigned","ENSG00000185015","unma0","CA13"
"unassigned","ENSG00000178538","unma0","CA8"
"unassigned","ENSG00000102547","unma0","CAB39L"
"unassigned","ENSG00000134508","unma0","CABLES1"
"unassigned","ENSG00000149679","unma0","CABLES2"
"unassigned","ENSG00000175544","unma0","CABP4"
"unassigned","ENSG00000154040","unma0","CABYR"
"unassigned","ENSG00000158966","unma0","CACHD1"
"unassigned","ENSG00000141837","unma0","CACNA1A"
"unassigned","ENSG00000157388","unma0","CACNA1D"
"unassigned","ENSG00000151062","unma0","CACNA2D4"
"unassigned","ENSG00000182389","unma0","CACNB4"
"unassigned","ENSG00000182985","unma0","CADM1"
"unassigned","ENSG00000138172","unma0","CALHM2"
"unassigned","ENSG00000162545","unma0","CAMK2N1"
"unassigned","ENSG00000164047","unma0","CAMP"
"unassigned","ENSG00000076826","unma0","CAMSAP3"
"unassigned","ENSG00000162949","unma0","CAPN13"
"unassigned","ENSG00000214711","unma0","CAPN14"
"unassigned","ENSG00000092529","unma0","CAPN3"
"unassigned","ENSG00000180881","unma0","CAPS2"
"unassigned","ENSG00000079691","unma0","CARMIL1"
"unassigned","ENSG00000186648","unma0","CARMIL3"
"unassigned","ENSG00000177303","unma0","CASKIN2"
"unassigned","ENSG00000003400","unma0","CASP10"
"unassigned","ENSG00000143318","unma0","CASQ1"
"unassigned","ENSG00000121691","unma0","CAT"
"unassigned","ENSG00000158428","unma0","CATIP"
"unassigned","ENSG00000166762","unma0","CATSPER2"
"unassigned","ENSG00000152705","unma0","CATSPER3"
"unassigned","ENSG00000133962","unma0","CATSPERB"
"unassigned","ENSG00000179397","unma0","CATSPERE"
"unassigned","ENSG00000099338","unma0","CATSPERG"
"unassigned","ENSG00000105971","unma0","CAV2"
"unassigned","ENSG00000177469","unma0","CAVIN1"
"unassigned","ENSG00000170955","unma0","CAVIN3"
"unassigned","ENSG00000078699","unma0","CBFA2T2"
"unassigned","ENSG00000172785","unma0","CBWD1"
"unassigned","ENSG00000136682","unma0","CBWD2"
"unassigned","ENSG00000196873","unma0","CBWD3"
"unassigned","ENSG00000147996","unma0","CBWD5"
"unassigned","ENSG00000215126","unma0","CBWD6"
"unassigned","ENSG00000173894","unma0","CBX2"
"unassigned","ENSG00000141582","unma0","CBX4"
"unassigned","ENSG00000048342","unma0","CC2D2A"
"unassigned","ENSG00000150636","unma0","CCDC102B"
"unassigned","ENSG00000151773","unma0","CCDC122"
"unassigned","ENSG00000183323","unma0","CCDC125"
"unassigned","ENSG00000100147","unma0","CCDC134"
"unassigned","ENSG00000135637","unma0","CCDC142"
"unassigned","ENSG00000170160","unma0","CCDC144A"
"unassigned","ENSG00000198003","unma0","CCDC151"
"unassigned","ENSG00000120262","unma0","CCDC170"
"unassigned","ENSG00000164989","unma0","CCDC171"
"unassigned","ENSG00000154781","unma0","CCDC174"
"unassigned","ENSG00000213213","unma0","CCDC183"
"unassigned","ENSG00000260220","unma0","CCDC187"
"unassigned","ENSG00000163617","unma0","CCDC191"
"unassigned","ENSG00000151468","unma0","CCDC3"
"unassigned","ENSG00000160124","unma0","CCDC58"
"unassigned","ENSG00000130783","unma0","CCDC62"
"unassigned","ENSG00000198624","unma0","CCDC69"
"unassigned","ENSG00000216937","unma0","CCDC7"
"unassigned","ENSG00000120647","unma0","CCDC77"
"unassigned","ENSG00000262484","unma0","CCER2"
"unassigned","ENSG00000277632","unma0","CCL3"
"unassigned","ENSG00000276070","unma0","CCL4L2"
"unassigned","ENSG00000133101","unma0","CCNA1"
"unassigned","ENSG00000147082","unma0","CCNB3"
"unassigned","ENSG00000110092","unma0","CCND1"
"unassigned","ENSG00000105173","unma0","CCNE1"
"unassigned","ENSG00000162063","unma0","CCNF"
"unassigned","ENSG00000134480","unma0","CCNH"
"unassigned","ENSG00000090061","unma0","CCNK"
"unassigned","ENSG00000160791","unma0","CCR5"
"unassigned","ENSG00000112486","unma0","CCR6"
"unassigned","ENSG00000179934","unma0","CCR8"
"unassigned","ENSG00000173585","unma0","CCR9"
"unassigned","ENSG00000184305","unma0","CCSER1"
"unassigned","ENSG00000132141","unma0","CCT6B"
"unassigned","ENSG00000122674","unma0","CCZ1"
"unassigned","ENSG00000146574","unma0","CCZ1B"
"unassigned","ENSG00000134256","unma0","CD101"
"unassigned","ENSG00000156535","unma0","CD109"
"unassigned","ENSG00000177675","unma0","CD163L1"
"unassigned","ENSG00000134061","unma0","CD180"
"unassigned","ENSG00000158477","unma0","CD1A"
"unassigned","ENSG00000158485","unma0","CD1B"
"unassigned","ENSG00000158481","unma0","CD1C"
"unassigned","ENSG00000158488","unma0","CD1E"
"unassigned","ENSG00000091972","unma0","CD200"
"unassigned","ENSG00000116031","unma0","CD207"
"unassigned","ENSG00000090659","unma0","CD209"
"unassigned","ENSG00000122223","unma0","CD244"
"unassigned","ENSG00000178789","unma0","CD300LB"
"unassigned","ENSG00000174059","unma0","CD34"
"unassigned","ENSG00000101017","unma0","CD40"
"unassigned","ENSG00000129226","unma0","CD68"
"unassigned","ENSG00000125726","unma0","CD70"
"unassigned","ENSG00000121594","unma0","CD80"
"unassigned","ENSG00000102543","unma0","CDADC1"
"unassigned","ENSG00000130177","unma0","CDC16"
"unassigned","ENSG00000158402","unma0","CDC25C"
"unassigned","ENSG00000176386","unma0","CDC26"
"unassigned","ENSG00000143776","unma0","CDC42BPA"
"unassigned","ENSG00000198752","unma0","CDC42BPB"
"unassigned","ENSG00000128283","unma0","CDC42EP1"
"unassigned","ENSG00000163814","unma0","CDCP1"
"unassigned","ENSG00000039068","unma0","CDH1"
"unassigned","ENSG00000170558","unma0","CDH2"
"unassigned","ENSG00000124215","unma0","CDH26"
"unassigned","ENSG00000179242","unma0","CDH4"
"unassigned","ENSG00000074276","unma0","CDHR2"
"unassigned","ENSG00000099834","unma0","CDHR5"
"unassigned","ENSG00000138395","unma0","CDK15"
"unassigned","ENSG00000117266","unma0","CDK18"
"unassigned","ENSG00000123374","unma0","CDK2"
"unassigned","ENSG00000111328","unma0","CDK2AP1"
"unassigned","ENSG00000250506","unma0","CDK3"
"unassigned","ENSG00000136861","unma0","CDK5RAP2"
"unassigned","ENSG00000134058","unma0","CDK7"
"unassigned","ENSG00000100490","unma0","CDKL1"
"unassigned","ENSG00000124762","unma0","CDKN1A"
"unassigned","ENSG00000129757","unma0","CDKN1C"
"unassigned","ENSG00000147889","unma0","CDKN2A"
"unassigned","ENSG00000123080","unma0","CDKN2C"
"unassigned","ENSG00000129596","unma0","CDO1"
"unassigned","ENSG00000109089","unma0","CDR2L"
"unassigned","ENSG00000239704","unma0","CDRT4"
"unassigned","ENSG00000163624","unma0","CDS1"
"unassigned","ENSG00000007129","unma0","CEACAM21"
"unassigned","ENSG00000086548","unma0","CEACAM6"
"unassigned","ENSG00000124469","unma0","CEACAM8"
"unassigned","ENSG00000099954","unma0","CECR2"
"unassigned","ENSG00000075275","unma0","CELSR1"
"unassigned","ENSG00000008300","unma0","CELSR3"
"unassigned","ENSG00000177946","unma0","CENPBD1"
"unassigned","ENSG00000102384","unma0","CENPI"
"unassigned","ENSG00000151849","unma0","CENPJ"
"unassigned","ENSG00000123219","unma0","CENPK"
"unassigned","ENSG00000166451","unma0","CENPN"
"unassigned","ENSG00000138092","unma0","CENPO"
"unassigned","ENSG00000188312","unma0","CENPP"
"unassigned","ENSG00000175279","unma0","CENPS"
"unassigned","ENSG00000154240","unma0","CEP112"
"unassigned","ENSG00000110318","unma0","CEP126"
"unassigned","ENSG00000099814","unma0","CEP170B"
"unassigned","ENSG00000130695","unma0","CEP85"
"unassigned","ENSG00000154227","unma0","CERS3"
"unassigned","ENSG00000198848","unma0","CES1"
"unassigned","ENSG00000087237","unma0","CETP"
"unassigned","ENSG00000172361","unma0","CFAP53"
"unassigned","ENSG00000197766","unma0","CFD"
"unassigned","ENSG00000000971","unma0","CFH"
"unassigned","ENSG00000143375","unma0","CGN"
"unassigned","ENSG00000143942","unma0","CHAC2"
"unassigned","ENSG00000100399","unma0","CHADL"
"unassigned","ENSG00000170791","unma0","CHCHD7"
"unassigned","ENSG00000116254","unma0","CHD5"
"unassigned","ENSG00000016391","unma0","CHDH"
"unassigned","ENSG00000183765","unma0","CHEK2"
"unassigned","ENSG00000133048","unma0","CHI3L1"
"unassigned","ENSG00000133063","unma0","CHIT1"
"unassigned","ENSG00000254413","unma0","CHKB-CPT1B"
"unassigned","ENSG00000134121","unma0","CHL1"
"unassigned","ENSG00000128656","unma0","CHN1"
"unassigned","ENSG00000120903","unma0","CHRNA2"
"unassigned","ENSG00000169684","unma0","CHRNA5"
"unassigned","ENSG00000180767","unma0","CHST13"
"unassigned","ENSG00000147119","unma0","CHST7"
"unassigned","ENSG00000124302","unma0","CHST8"
"unassigned","ENSG00000159208","unma0","CIART"
"unassigned","ENSG00000145354","unma0","CISD2"
"unassigned","ENSG00000114737","unma0","CISH"
"unassigned","ENSG00000164442","unma0","CITED2"
"unassigned","ENSG00000188037","unma0","CLCN1"
"unassigned","ENSG00000073464","unma0","CLCN4"
"unassigned","ENSG00000157224","unma0","CLDN12"
"unassigned","ENSG00000181885","unma0","CLDN7"
"unassigned","ENSG00000157322","unma0","CLEC18A"
"unassigned","ENSG00000140839","unma0","CLEC18B"
"unassigned","ENSG00000236279","unma0","CLEC2L"
"unassigned","ENSG00000198178","unma0","CLEC4C"
"unassigned","ENSG00000152672","unma0","CLEC4F"
"unassigned","ENSG00000182566","unma0","CLEC4G"
"unassigned","ENSG00000205846","unma0","CLEC6A"
"unassigned","ENSG00000197992","unma0","CLEC9A"
"unassigned","ENSG00000184293","unma0","CLECL1"
"unassigned","ENSG00000162994","unma0","CLHC1"
"unassigned","ENSG00000155962","unma0","CLIC2"
"unassigned","ENSG00000106665","unma0","CLIP2"
"unassigned","ENSG00000105270","unma0","CLIP3"
"unassigned","ENSG00000182372","unma0","CLN8"
"unassigned","ENSG00000109684","unma0","CLNK"
"unassigned","ENSG00000162129","unma0","CLPB"
"unassigned","ENSG00000139182","unma0","CLSTN3"
"unassigned","ENSG00000164237","unma0","CMBL"
"unassigned","ENSG00000170293","unma0","CMTM8"
"unassigned","ENSG00000164309","unma0","CMYA5"
"unassigned","ENSG00000149646","unma0","CNBD2"
"unassigned","ENSG00000142675","unma0","CNKSR1"
"unassigned","ENSG00000153721","unma0","CNKSR3"
"unassigned","ENSG00000130176","unma0","CNN1"
"unassigned","ENSG00000117519","unma0","CNN3"
"unassigned","ENSG00000158158","unma0","CNNM4"
"unassigned","ENSG00000118432","unma0","CNR1"
"unassigned","ENSG00000119865","unma0","CNRIP1"
"unassigned","ENSG00000242689","unma0","CNTF"
"unassigned","ENSG00000174469","unma0","CNTNAP2"
"unassigned","ENSG00000106714","unma0","CNTNAP3"
"unassigned","ENSG00000106603","unma0","COA1"
"unassigned","ENSG00000183513","unma0","COA5"
"unassigned","ENSG00000106078","unma0","COBL"
"unassigned","ENSG00000168434","unma0","COG7"
"unassigned","ENSG00000197467","unma0","COL13A1"
"unassigned","ENSG00000065618","unma0","COL17A1"
"unassigned","ENSG00000171502","unma0","COL24A1"
"unassigned","ENSG00000160963","unma0","COL26A1"
"unassigned","ENSG00000187498","unma0","COL4A1"
"unassigned","ENSG00000081052","unma0","COL4A4"
"unassigned","ENSG00000130635","unma0","COL5A1"
"unassigned","ENSG00000204262","unma0","COL5A2"
"unassigned","ENSG00000080573","unma0","COL5A3"
"unassigned","ENSG00000171812","unma0","COL8A2"
"unassigned","ENSG00000092758","unma0","COL9A3"
"unassigned","ENSG00000158270","unma0","COLEC12"
"unassigned","ENSG00000206561","unma0","COLQ"
"unassigned","ENSG00000158623","unma0","COPG2"
"unassigned","ENSG00000121022","unma0","COPS5"
"unassigned","ENSG00000005243","unma0","COPZ2"
"unassigned","ENSG00000132423","unma0","COQ3"
"unassigned","ENSG00000167186","unma0","COQ7"
"unassigned","ENSG00000145244","unma0","CORIN"
"unassigned","ENSG00000106789","unma0","CORO2A"
"unassigned","ENSG00000103647","unma0","CORO2B"
"unassigned","ENSG00000163751","unma0","CPA3"
"unassigned","ENSG00000158525","unma0","CPA5"
"unassigned","ENSG00000168993","unma0","CPLX1"
"unassigned","ENSG00000145920","unma0","CPLX2"
"unassigned","ENSG00000135678","unma0","CPM"
"unassigned","ENSG00000214078","unma0","CPNE1"
"unassigned","ENSG00000110090","unma0","CPT1A"
"unassigned","ENSG00000157184","unma0","CPT2"
"unassigned","ENSG00000088882","unma0","CPXM1"
"unassigned","ENSG00000169372","unma0","CRADD"
"unassigned","ENSG00000148204","unma0","CRB2"
"unassigned","ENSG00000241258","unma0","CRCP"
"unassigned","ENSG00000095794","unma0","CREM"
"unassigned","ENSG00000145708","unma0","CRHBP"
"unassigned","ENSG00000096006","unma0","CRISP3"
"unassigned","ENSG00000176092","unma0","CRYBG2"
"unassigned","ENSG00000103316","unma0","CRYM"
"unassigned","ENSG00000184371","unma0","CSF1"
"unassigned","ENSG00000147408","unma0","CSGALNACT1"
"unassigned","ENSG00000183117","unma0","CSMD1"
"unassigned","ENSG00000101811","unma0","CSTF2"
"unassigned","ENSG00000212710","unma0","CTAGE1"
"unassigned","ENSG00000150281","unma0","CTF1"
"unassigned","ENSG00000118523","unma0","CTGF"
"unassigned","ENSG00000116761","unma0","CTH"
"unassigned","ENSG00000119326","unma0","CTNNAL1"
"unassigned","ENSG00000162438","unma0","CTRC"
"unassigned","ENSG00000100448","unma0","CTSG"
"unassigned","ENSG00000111249","unma0","CUX2"
"unassigned","ENSG00000138161","unma0","CUZD1"
"unassigned","ENSG00000095485","unma0","CWF19L1"
"unassigned","ENSG00000168329","unma0","CX3CR1"
"unassigned","ENSG00000124875","unma0","CXCL6"
"unassigned","ENSG00000169429","unma0","CXCL8"
"unassigned","ENSG00000138755","unma0","CXCL9"
"unassigned","ENSG00000121966","unma0","CXCR4"
"unassigned","ENSG00000172215","unma0","CXCR6"
"unassigned","ENSG00000197620","unma0","CXorf40A"
"unassigned","ENSG00000197021","unma0","CXorf40B"
"unassigned","ENSG00000008283","unma0","CYB561"
"unassigned","ENSG00000166394","unma0","CYB5R2"
"unassigned","ENSG00000019186","unma0","CYP24A1"
"unassigned","ENSG00000003137","unma0","CYP26B1"
"unassigned","ENSG00000135929","unma0","CYP27A1"
"unassigned","ENSG00000111012","unma0","CYP27B1"
"unassigned","ENSG00000138115","unma0","CYP2C8"
"unassigned","ENSG00000130649","unma0","CYP2E1"
"unassigned","ENSG00000134716","unma0","CYP2J2"
"unassigned","ENSG00000167600","unma0","CYP2S1"
"unassigned","ENSG00000186115","unma0","CYP4F2"
"unassigned","ENSG00000171954","unma0","CYP4F22"
"unassigned","ENSG00000001630","unma0","CYP51A1"
"unassigned","ENSG00000008256","unma0","CYTH3"
"unassigned","ENSG00000170891","unma0","CYTL1"
"unassigned","ENSG00000166265","unma0","CYYR1"
"unassigned","ENSG00000146122","unma0","DAAM2"
"unassigned","ENSG00000173406","unma0","DAB1"
"unassigned","ENSG00000136848","unma0","DAB2IP"
"unassigned","ENSG00000197380","unma0","DACT3"
"unassigned","ENSG00000134780","unma0","DAGLA"
"unassigned","ENSG00000244274","unma0","DBNDD2"
"unassigned","ENSG00000100897","unma0","DCAF11"
"unassigned","ENSG00000189186","unma0","DCAF8L2"
"unassigned","ENSG00000164465","unma0","DCBLD1"
"unassigned","ENSG00000057019","unma0","DCBLD2"
"unassigned","ENSG00000170390","unma0","DCLK2"
"unassigned","ENSG00000118655","unma0","DCLRE1B"
"unassigned","ENSG00000168209","unma0","DDIT4"
"unassigned","ENSG00000203797","unma0","DDO"
"unassigned","ENSG00000162733","unma0","DDR2"
"unassigned","ENSG00000099974","unma0","DDTL"
"unassigned","ENSG00000013573","unma0","DDX11"
"unassigned","ENSG00000067048","unma0","DDX3Y"
"unassigned","ENSG00000080007","unma0","DDX43"
"unassigned","ENSG00000239839","unma0","DEFA3"
"unassigned","ENSG00000164821","unma0","DEFA4"
"unassigned","ENSG00000168350","unma0","DEGS2"
"unassigned","ENSG00000175984","unma0","DENND2C"
"unassigned","ENSG00000100150","unma0","DEPDC5"
"unassigned","ENSG00000121690","unma0","DEPDC7"
"unassigned","ENSG00000155792","unma0","DEPTOR"
"unassigned","ENSG00000072849","unma0","DERL2"
"unassigned","ENSG00000175084","unma0","DES"
"unassigned","ENSG00000100418","unma0","DESI1"
"unassigned","ENSG00000105928","unma0","DFNA5"
"unassigned","ENSG00000204311","unma0","DFNB59"
"unassigned","ENSG00000274588","unma0","DGKK"
"unassigned","ENSG00000116133","unma0","DHCR24"
"unassigned","ENSG00000184047","unma0","DIABLO"
"unassigned","ENSG00000151240","unma0","DIP2C"
"unassigned","ENSG00000176490","unma0","DIRAS1"
"unassigned","ENSG00000154309","unma0","DISP1"
"unassigned","ENSG00000140323","unma0","DISP2"
"unassigned","ENSG00000204624","unma0","DISP3"
"unassigned","ENSG00000186047","unma0","DLEU7"
"unassigned","ENSG00000150672","unma0","DLG2"
"unassigned","ENSG00000132535","unma0","DLG4"
"unassigned","ENSG00000198719","unma0","DLL1"
"unassigned","ENSG00000108813","unma0","DLX4"
"unassigned","ENSG00000161249","unma0","DMKN"
"unassigned","ENSG00000142025","unma0","DMRTC2"
"unassigned","ENSG00000197653","unma0","DNAH10"
"unassigned","ENSG00000250091","unma0","DNAH10OS"
"unassigned","ENSG00000187775","unma0","DNAH17"
"unassigned","ENSG00000124721","unma0","DNAH8"
"unassigned","ENSG00000171595","unma0","DNAI2"
"unassigned","ENSG00000140403","unma0","DNAJA4"
"unassigned","ENSG00000137094","unma0","DNAJB5"
"unassigned","ENSG00000135392","unma0","DNAJC14"
"unassigned","ENSG00000059769","unma0","DNAJC25"
"unassigned","ENSG00000177692","unma0","DNAJC28"
"unassigned","ENSG00000147570","unma0","DNAJC5B"
"unassigned","ENSG00000116675","unma0","DNAJC6"
"unassigned","ENSG00000213221","unma0","DNLZ"
"unassigned","ENSG00000106976","unma0","DNM1"
"unassigned","ENSG00000088305","unma0","DNMT3B"
"unassigned","ENSG00000107447","unma0","DNTT"
"unassigned","ENSG00000272636","unma0","DOC2B"
"unassigned","ENSG00000150760","unma0","DOCK1"
"unassigned","ENSG00000088538","unma0","DOCK3"
"unassigned","ENSG00000130158","unma0","DOCK6"
"unassigned","ENSG00000159147","unma0","DONSON"
"unassigned","ENSG00000166171","unma0","DPCD"
"unassigned","ENSG00000205683","unma0","DPF3"
"unassigned","ENSG00000121570","unma0","DPPA4"
"unassigned","ENSG00000177990","unma0","DPY19L2"
"unassigned","ENSG00000151640","unma0","DPYSL4"
"unassigned","ENSG00000162490","unma0","DRAXIN"
"unassigned","ENSG00000157856","unma0","DRC1"
"unassigned","ENSG00000159625","unma0","DRC7"
"unassigned","ENSG00000069696","unma0","DRD4"
"unassigned","ENSG00000189269","unma0","DRICH1"
"unassigned","ENSG00000177103","unma0","DSCAML1"
"unassigned","ENSG00000171451","unma0","DSEL"
"unassigned","ENSG00000149636","unma0","DSN1"
"unassigned","ENSG00000096696","unma0","DSP"
"unassigned","ENSG00000134769","unma0","DTNA"
"unassigned","ENSG00000110042","unma0","DTX4"
"unassigned","ENSG00000143507","unma0","DUSP10"
"unassigned","ENSG00000120875","unma0","DUSP4"
"unassigned","ENSG00000164086","unma0","DUSP7"
"unassigned","ENSG00000143479","unma0","DYRK3"
"unassigned","ENSG00000232125","unma0","DYTN"
"unassigned","ENSG00000089091","unma0","DZANK1"
"unassigned","ENSG00000158163","unma0","DZIP1L"
"unassigned","ENSG00000101412","unma0","E2F1"
"unassigned","ENSG00000133740","unma0","E2F5"
"unassigned","ENSG00000169016","unma0","E2F6"
"unassigned","ENSG00000105246","unma0","EBI3"
"unassigned","ENSG00000134463","unma0","ECHDC3"
"unassigned","ENSG00000143369","unma0","ECM1"
"unassigned","ENSG00000158813","unma0","EDA"
"unassigned","ENSG00000186197","unma0","EDARADD"
"unassigned","ENSG00000078401","unma0","EDN1"
"unassigned","ENSG00000101210","unma0","EEF1A2"
"unassigned","ENSG00000123427","unma0","EEF1AKMT3"
"unassigned","ENSG00000140025","unma0","EFCAB11"
"unassigned","ENSG00000176927","unma0","EFCAB5"
"unassigned","ENSG00000215529","unma0","EFCAB8"
"unassigned","ENSG00000163576","unma0","EFHB"
"unassigned","ENSG00000115468","unma0","EFHD1"
"unassigned","ENSG00000184349","unma0","EFNA5"
"unassigned","ENSG00000125266","unma0","EFNB2"
"unassigned","ENSG00000129521","unma0","EGLN3"
"unassigned","ENSG00000120738","unma0","EGR1"
"unassigned","ENSG00000122877","unma0","EGR2"
"unassigned","ENSG00000179388","unma0","EGR3"
"unassigned","ENSG00000024422","unma0","EHD2"
"unassigned","ENSG00000103966","unma0","EHD4"
"unassigned","ENSG00000113790","unma0","EHHADH"
"unassigned","ENSG00000176401","unma0","EID2B"
"unassigned","ENSG00000175376","unma0","EIF1AD"
"unassigned","ENSG00000198692","unma0","EIF1AY"
